City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,mahibadhoo,3.7833,72.9667,27.69,74,14,2.57,MV,1708641142
361,gobabis,-22.45,18.9667,23.55,52,93,3.6,NA,1708640850
362,yacuiba,-22.038,-63.6797,30.1,43,73,2.7,BO,1708641142
363,dingzhou,38.5131,114.9956,-5.94,87,99,1.47,CN,1708641143
364,bathsheba,13.2167,-59.5167,27.34,78,20,3.09,BB,1708641144
365,mejit,10.2753,170.8646,26.86,83,93,8.73,MH,1708641144
366,monguno,12.6786,13.6079,23.44,53,90,6.43,NG,1708641144
367,soavinandriana,-19.1667,46.7333,17.1,95,100,1.56,MG,1708641145
368,austin,30.2672,-97.7431,31.19,17,20,5.14,US,1708641146
369,motueka,-41.1333,173.0167,20.79,52,82,1.98,NZ,1708641147
370,sinop,41.7711,34.8709,2.05,84,4,3.25,TR,1708641147
371,fort st. john,56.2499,-120.8529,8.94,29,75,8.23,CA,1708641148
372,launceston,-41.45,147.1667,17.97,59,75,7.2,AU,1708641050
373,conduaga,8.862,117.4893,25.76,74,3,1.31,PH,1708641150
374,ola,59.5833,151.2833,-22.85,84,82,3.69,RU,1708641150
375,kudahuvadhoo,2.6708,72.8944,27.59,79,55,4.3,MV,1708641150
376,urangan,-25.3,152.9,26.6,72,59,0.22,AU,1708641150
377,lakatoro,-16.0999,167.4164,30.1,73,99,3.5,VU,1708641151
378,usogorsk,63.4106,48.6872,-6.85,94,100,4.62,RU,1708641151
379,igrim,63.1906,64.4162,-15.6,98,83,2.27,RU,1708641151
380,alliance,40.9153,-81.1059,8.14,95,100,1.51,US,1708641152
381,novo aripuana,-5.1206,-60.3797,28.16,64,44,1.42,BR,1708641153
382,queenstown,-31.8976,26.8753,16.31,88,99,2.02,ZA,1708641154
383,tarko-sale,64.9225,77.785,-17.03,97,98,3.84,RU,1708641154
384,hamilton,39.1834,-84.5333,12.69,93,100,5.14,US,1708641006
385,holualoa,19.6228,-155.9522,25.86,58,11,0.89,US,1708641155
386,moyynkum,44.2914,72.9469,-1.92,98,100,1.99,KZ,1708641155
387,bubaque,11.2833,-15.8333,26.91,75,27,4.32,GW,1708641156
388,yenagoa,4.9247,6.2642,27.57,76,99,2.37,NG,1708641157
389,mae hong son,19.3003,97.9685,12.08,94,20,0.0,TH,1708641054
390,wronki,52.7105,16.3804,9.56,86,100,6.51,PL,1708641157
391,labuan,5.2767,115.2417,26.2,94,20,0.0,MY,1708641158
392,kamloops,50.6665,-120.3192,8.55,66,75,2.57,CA,1708641158
393,toliara,-23.35,43.6667,26.08,74,1,1.27,MG,1708641159
394,tarauaca,-8.1614,-70.7656,25.07,94,100,0.76,BR,1708641159
395,luderitz,-26.6481,15.1594,16.35,73,3,7.27,NA,1708641024
396,pisco,-13.7,-76.2167,28.03,69,0,6.69,PE,1708641160
397,kharp,66.8014,65.8081,-19.78,98,100,1.17,RU,1708641160
398,mangalia,43.8,28.5833,7.46,86,98,4.74,RO,1708641161
399,meadow lake,34.8014,-106.5436,15.27,24,19,7.44,US,1708641161
400,porto velho,-8.7619,-63.9039,31.03,70,40,1.54,BR,1708641162
401,obo,5.3998,26.4869,27.83,32,87,1.11,CF,1708641162
402,friedland,51.4167,9.9333,10.14,69,100,1.79,DE,1708641163
403,dongyang,29.2678,120.2253,0.03,92,100,1.53,CN,1708640966
404,key largo,25.0865,-80.4473,23.0,62,3,1.76,US,1708641164
405,sorong,-0.8833,131.25,26.82,87,49,5.21,ID,1708641164
406,rudbar,30.15,62.6,10.0,22,0,2.85,AF,1708641164
407,kropyvnytskyi,48.5132,32.2597,3.79,87,100,5.81,UA,1708641165
408,nadym,65.5333,72.5167,-20.27,100,65,3.95,RU,1708641166
409,merizo village,13.2658,144.6691,26.85,90,96,7.58,GU,1708641167
410,tokar,18.4254,37.729,25.21,82,87,8.46,SD,1708641168
411,abalak,58.1286,68.5944,-19.25,90,95,2.27,RU,1708641168
412,gerzat,45.8243,3.144,6.97,61,100,5.66,FR,1708641169
413,yaren,-0.5472,166.916,29.56,75,38,7.96,NR,1708641169
414,brisas de zicatela,15.8369,-97.0419,29.29,74,20,2.57,MX,1708641170
415,zakynthos,37.7914,20.8953,13.13,81,28,5.37,GR,1708641170
416,lala,7.9745,123.7458,25.57,86,53,0.99,PH,1708641170
417,al wakrah,24.85,51.3333,17.05,67,0,4.13,QA,1708641171
418,malango,-2.9627,119.9001,20.86,96,96,0.78,ID,1708641171
419,midvagur,62.0511,-7.1939,1.46,93,40,0.0,FO,1708641172
420,tosontsengel,48.7567,98.2839,-25.24,100,100,0.73,MN,1708641172
421,omutinskiy,56.4745,67.6709,-28.32,92,98,2.27,RU,1708641173
422,kolonia town,6.964,158.206,27.06,89,100,5.14,FM,1708641174
423,kuta,-8.7233,115.1723,26.97,88,20,1.54,ID,1708641174
424,ahtari,62.554,24.0619,0.57,97,100,4.69,FI,1708641174
425,juan de ayolas,-27.4,-56.9,28.85,46,86,2.46,PY,1708641175
426,dunedin,-45.8742,170.5036,18.91,57,16,2.91,NZ,1708641023
427,christchurch,-43.5333,172.6333,20.79,69,75,3.09,NZ,1708640893
428,long beach,33.767,-118.1892,23.51,64,0,5.66,US,1708641176
429,douz,33.4663,9.0203,13.58,42,3,4.96,TN,1708641176
430,chifeng,42.2683,118.9636,-12.12,45,45,0.15,CN,1708641177
431,muang phon-hong,18.4928,102.4172,21.84,63,60,1.48,LA,1708641177
432,cameron park colonia,25.9715,-97.4783,31.12,56,0,6.69,US,1708641178
433,acarau,-2.8856,-40.12,26.18,81,72,2.6,BR,1708641178
434,timmins,48.4669,-81.3331,2.9,52,100,3.09,CA,1708641178
435,akot,21.0964,77.0586,20.37,38,0,2.81,IN,1708641179
436,cloverdale,38.8055,-123.0172,17.43,67,38,1.79,US,1708641180
437,sheridan,44.8333,-106.9173,12.23,34,20,7.2,US,1708641038
438,folkston,30.8305,-82.0098,21.88,40,0,2.49,US,1708641180
439,mahina,-17.5065,-149.489,30.87,66,0,4.12,PF,1708641180
440,feijo,-8.1642,-70.3536,24.39,96,99,0.5,BR,1708641182
441,gwadar,25.1216,62.3254,21.4,48,0,3.54,PK,1708641182
442,pitea,65.3172,21.4794,1.05,98,100,5.98,SE,1708641183
443,ivdel',60.6911,60.4206,-10.54,88,83,2.24,RU,1708641183
444,vallenar,-28.5708,-70.7581,21.99,55,0,2.62,CL,1708641183
445,altay,47.8667,88.1167,-16.74,78,84,3.07,CN,1708641101
446,sao raimundo das mangabeiras,-7.0219,-45.4811,22.19,97,100,0.42,BR,1708641184
447,massawa,15.6097,39.45,25.84,83,49,2.38,ER,1708641185
448,mersing,2.4312,103.8405,26.95,83,40,3.6,MY,1708641021
449,hengchun,22.0042,120.7439,22.4,84,12,8.36,TW,1708640946
450,mana,5.6592,-53.7767,26.58,75,45,5.7,GF,1708641186
451,grand falls-windsor,48.9332,-55.6649,-3.61,87,100,1.26,CA,1708641186
452,kuandian,40.7286,124.7847,-12.05,78,1,1.73,CN,1708641187
453,newman,37.3138,-121.0208,19.6,62,5,1.79,US,1708641188
454,jackson,42.4165,-122.8345,15.95,52,0,2.24,US,1708641188
455,ugoofaaru,5.6667,73.0,27.49,78,38,3.96,MV,1708641189
456,phibun mangsahan,15.2447,105.2291,23.99,56,52,2.58,TH,1708641190
457,vilyuysk,63.7553,121.6247,-31.67,100,100,1.34,RU,1708641190
458,ntoum,0.3833,9.7833,26.87,95,100,1.22,GA,1708641191
459,road town,18.4167,-64.6167,26.05,65,20,6.69,VG,1708641191
460,swakopmund,-22.6833,14.5333,17.47,83,74,0.89,NA,1708641191
461,north shore,-36.8,174.75,24.15,65,98,2.68,NZ,1708641081
462,almenara,-16.1836,-40.6944,23.92,97,100,0.94,BR,1708641192
463,pundong,-7.9522,110.3486,25.48,88,100,1.94,ID,1708641192
464,priargunsk,50.3691,119.1012,-36.5,100,100,0.61,RU,1708641193
465,ringas,27.35,75.5667,11.69,25,0,3.71,IN,1708641193
466,placido de castro,-10.3353,-67.1856,24.23,98,100,0.97,BR,1708641194
467,muisne,0.6,-80.0333,26.44,81,78,2.59,EC,1708641195
468,vorgashor,67.5833,63.95,-12.7,96,100,4.15,RU,1708641195
469,price,39.5994,-110.8107,10.06,42,0,4.63,US,1708641195
470,iskateley,67.6803,53.1512,-4.99,91,100,7.15,RU,1708641196
471,fale old settlement,-9.3852,-171.2468,29.34,75,42,5.51,TK,1708641197
472,dor marunt,44.45,26.9167,8.7,70,96,3.02,RO,1708641198
473,yermentau,51.6214,73.1069,-21.63,90,97,1.76,KZ,1708641198
474,island harbour,50.724,-1.2758,6.66,83,25,2.68,GB,1708641199
475,tura,25.5198,90.2201,17.26,69,96,1.18,IN,1708641199
476,kununurra,-15.7667,128.7333,26.99,94,36,0.0,AU,1708641200
477,la passe,45.5549,-0.8967,8.13,70,45,10.25,FR,1708641200
478,chadan,51.2833,91.5833,-35.5,93,97,0.87,RU,1708641201
479,inirida,3.8653,-67.9239,29.62,46,28,1.37,CO,1708641201
480,enewetak,11.3474,162.3373,26.52,84,97,10.67,MH,1708641201
481,liberty,31.8335,-81.5004,22.14,44,0,4.12,US,1708641202
482,pizarro,4.9533,-77.366,26.59,82,82,3.3,CO,1708641202
483,cayenne,4.9333,-52.3333,28.02,74,75,3.09,GF,1708641203
484,oeiras do para,-2.0031,-49.8544,23.77,96,87,1.77,BR,1708641203
485,nogliki,51.8333,143.1667,-25.37,93,35,3.13,RU,1708641204
486,at taj,24.2049,23.2857,19.08,29,100,3.21,LY,1708641204
487,tianchang,37.9981,114.0156,-6.08,84,98,2.06,CN,1708641205
488,owase,34.0667,136.2,7.87,91,100,2.54,JP,1708641205
489,pitoa,9.3833,13.5333,28.8,16,52,2.57,CM,1708641206
490,artigas,-30.4,-56.4667,27.05,52,100,2.42,UY,1708641206
491,mingora,34.7758,72.3625,4.29,48,7,3.21,PK,1708641206
492,kangaba,11.9333,-8.4167,23.93,10,43,2.54,ML,1708641206
493,zhosaly,45.4878,64.0781,-8.5,75,6,4.19,KZ,1708641207
494,yingchuan,34.1628,113.4639,-6.13,88,43,2.7,CN,1708641207
495,flying fish cove,-10.4217,105.6791,25.82,88,86,2.06,CX,1708641208
496,lubango,-14.9172,13.4925,17.92,100,100,2.57,AO,1708641209
497,bedford,52.1346,-0.4663,4.33,89,45,7.46,GB,1708641210
498,kruisfontein,-34.0033,24.7314,15.65,75,79,1.6,ZA,1708641210
499,alice springs,-23.7,133.8833,25.75,36,14,0.51,AU,1708641065
500,saynshand,44.8824,110.1163,-19.8,78,100,1.92,MN,1708641171
501,plettenberg,51.2167,7.8833,7.19,84,100,9.42,DE,1708641211
502,fort-shevchenko,44.5086,50.263,-1.37,61,76,5.27,KZ,1708641212
503,inarajan village,13.2736,144.7484,27.08,90,100,7.55,GU,1708641213
504,tambacounda,13.7539,-13.7586,30.03,20,0,1.03,SN,1708641213
505,dronero,44.4657,7.3513,9.5,95,100,0.83,IT,1708641213
506,san luis,-33.295,-66.3356,15.88,92,90,7.8,AR,1708641214
507,matoury,4.8483,-52.3317,27.98,74,75,3.09,GF,1708641168
508,tanumah,27.1,44.1333,16.52,44,12,6.35,SA,1708641214
509,marka,1.7159,44.7717,26.7,84,72,7.39,SO,1708641215
510,sydney,-33.8679,151.2073,29.19,66,0,4.63,AU,1708641014
511,antsiranana,-12.2787,49.2917,24.61,93,92,1.81,MG,1708641216
512,yarmouth,41.7057,-70.2286,2.0,80,0,5.66,US,1708641216
513,klaksvik,62.2266,-6.589,1.51,71,18,2.07,FO,1708641216
514,chernyshevskiy,63.0128,112.4714,-33.67,100,100,0.97,RU,1708641217
515,don luan,11.5333,106.9167,21.14,95,11,1.23,VN,1708641217
516,cannonvale,-20.2833,148.7,27.66,69,87,5.35,AU,1708641218
517,kenora,49.8167,-94.4337,3.54,52,75,6.17,CA,1708641218
518,suratgarh,29.3167,73.9,12.12,29,0,2.93,IN,1708641219
519,fengcheng,40.4536,124.0717,-10.96,64,1,2.39,CN,1708641219
520,saint-pierre,-21.3393,55.4781,24.82,94,75,2.06,RE,1708641220
521,piti village,13.4626,144.6933,27.03,87,20,6.17,GU,1708641220
522,mahdia,35.5047,11.0622,12.97,73,1,8.73,TN,1708641221
523,al kharijah,25.4514,30.5464,17.87,26,100,4.6,EG,1708641222
524,thinadhoo,0.5333,72.9333,27.57,80,94,0.62,MV,1708641222
525,dazuocun,24.8862,118.9643,12.6,85,100,12.69,CN,1708641222
526,mugia,43.1041,-9.2179,9.39,71,93,12.13,ES,1708641223
527,canutama,-6.5339,-64.3831,28.66,65,54,1.16,BR,1708641223
528,naranjal,-2.6667,-79.6167,27.49,87,90,1.53,EC,1708641224
529,paita,-5.0892,-81.1144,26.82,76,55,4.75,PE,1708641224
530,dvurechensk,56.5982,61.0953,-15.73,97,28,2.48,RU,1708641225
531,tralee,52.2704,-9.7026,5.76,80,85,10.63,IE,1708641225
532,chengde,40.9725,117.9361,-7.87,33,100,0.82,CN,1708641225
533,zheleznodorozhnyy,55.7503,38.0042,-2.71,95,100,4.02,RU,1708641226
534,yurimaguas,-5.9,-76.0833,29.82,64,98,0.73,PE,1708641226
535,ilha de mocambique,-15.0342,40.7358,25.9,91,100,3.91,MZ,1708641226
536,chibougamau,49.9168,-74.3659,-0.21,93,100,4.63,CA,1708641227
537,chinde,26.8418,88.0763,8.36,70,41,2.0,NP,1708641227
538,egilsstadir,65.2653,-14.3948,-4.05,86,20,3.09,IS,1708641228
539,rodriguez,14.7314,121.1417,26.01,81,20,1.19,PH,1708641228
540,krasnokholmskiy,55.9873,55.0466,-23.76,100,99,1.45,RU,1708641229
541,nouadhibou,20.931,-17.0347,22.99,43,0,4.12,MR,1708641230
542,aktobe,50.2797,57.2072,-28.95,69,20,1.0,KZ,1708641231
543,wenshui,28.4506,106.5267,1.24,88,100,1.01,CN,1708641231
544,awjilah,29.1081,21.2869,15.4,37,48,4.73,LY,1708641231
545,goundam,16.4145,-3.6708,22.09,14,83,6.62,ML,1708641232
546,rikaze,29.25,88.8833,-4.03,41,100,2.84,CN,1708641233
547,calvinia,-31.4707,19.776,16.97,37,1,1.23,ZA,1708641234
548,kailua-kona,19.6406,-155.9956,27.93,58,9,1.34,US,1708641234
549,olinda,-8.0089,-34.8553,28.85,79,40,3.6,BR,1708641235
550,geraldton,-28.7667,114.6,28.23,32,45,7.2,AU,1708641389
551,kashgar,39.4547,75.9797,-3.44,58,20,3.0,CN,1708641236
552,east ballina,-28.8667,153.5833,29.33,69,7,2.83,AU,1708641236
553,shimanovsk,52.0,127.7,-19.28,83,0,2.96,RU,1708641236
554,segorbe,39.8138,-0.4521,16.78,61,82,7.77,ES,1708641237
555,neelankarai,12.9455,80.2575,27.26,89,40,1.54,IN,1708641237
556,orcutt,34.8653,-120.436,18.99,63,20,4.12,US,1708641237
557,aljezur,37.3191,-8.8033,13.44,76,95,7.71,PT,1708641239
558,znamenka,52.4167,41.4311,-7.32,95,99,5.49,RU,1708641239
559,tarija,-21.5355,-64.7296,23.95,57,75,3.6,BO,1708641239
560,britz,52.8873,13.8112,12.75,10,100,7.69,DE,1708641240
561,campbellton,48.0075,-66.6727,-2.75,99,94,0.89,CA,1708641240
562,great falls,47.5002,-111.3008,9.25,46,0,8.75,US,1708641159
563,hasaki,35.7333,140.8333,2.94,93,100,10.07,JP,1708641241
564,shendi,16.6915,33.4341,27.37,44,100,6.74,SD,1708641242
565,novodnistrovsk,48.5849,27.4311,6.13,70,100,5.94,UA,1708641243
566,strathmore,51.0501,-113.3852,10.67,43,99,1.54,CA,1708641243
567,inhambane,-23.865,35.3833,26.61,68,37,4.32,MZ,1708641243
568,pankrushikha,53.8319,80.3406,-24.98,95,74,2.78,RU,1708641244
569,kone,-21.0595,164.8658,30.95,59,21,2.83,NC,1708641244
570,kingaroy,-26.5333,151.8333,27.29,62,30,1.56,AU,1708641245
571,qamdo,31.1667,97.2333,-5.1,38,17,4.89,CN,1708641000
572,tadine,-21.55,167.8833,27.76,70,10,5.86,NC,1708641246
573,sos'va,59.1766,61.8558,-16.64,97,85,1.79,RU,1708641246
574,viedma,-40.8135,-62.9967,20.53,47,100,6.59,AR,1708641246
575,les avirons,-21.2418,55.3394,25.03,94,75,2.06,RE,1708641247
576,karlivka,49.4567,35.1295,2.11,90,100,4.93,UA,1708641247
577,ilheus,-14.7889,-39.0494,26.9,89,40,0.0,BR,1708641248
578,corner brook,48.9667,-57.9484,-1.91,96,100,1.68,CA,1708641248
579,puerto aysen,-45.4,-72.7,10.06,94,96,2.74,CL,1708641249
580,badiyah,22.45,58.8,20.95,57,6,1.41,OM,1708641250
581,tyukhtet,56.5389,89.3011,-26.45,100,98,1.73,RU,1708641251
