City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
199,mahbubnagar,16.7333,77.9833,20.36,75,12,3.19,IN,1697934914
200,albany,42.6001,-73.9662,12.45,81,97,3.58,US,1697934675
201,uzgen,40.7699,73.3007,11.16,63,100,1.55,KG,1697934914
202,gazojak,41.1875,61.4036,12.02,73,6,3.99,TM,1697934914
203,angaur state,6.906,134.13,28.83,72,6,2.21,PW,1697934672
204,baruun-urt,46.6806,113.2792,6.19,39,0,2.63,MN,1697934915
205,hamilton,39.1834,-84.5333,19.47,58,20,8.94,US,1697934318
206,krivosheino,57.3431,83.9261,0.13,86,40,5.42,RU,1697934916
207,santiago de cao,-7.9589,-79.2392,20.07,88,70,3.6,PE,1697934916
208,villavicencio,4.142,-73.6266,22.8,91,53,2.39,CO,1697934916
209,vorgashor,67.5833,63.95,-4.4,76,49,11.37,RU,1697934917
210,georgetown,5.4112,100.3354,27.19,92,20,3.6,MY,1697934622
211,udachny,66.4167,112.4,-12.96,97,20,1.49,RU,1697934917
212,huanggang,23.677,116.9996,21.94,89,100,1.78,CN,1697934917
213,lumphat,13.4878,106.9816,25.23,89,29,1.66,KH,1697934918
214,altai,46.3722,96.2583,2.07,34,2,2.21,MN,1697934918
215,brookings,44.3114,-96.7984,12.88,72,0,3.09,US,1697934918
216,yaren,-0.5472,166.916,28.73,76,100,7.6,NR,1697934919
217,avarua,-21.2078,-159.775,23.03,88,100,5.14,CK,1697934919
218,guaxupe,-21.3053,-46.7128,20.75,74,28,2.51,BR,1697934919
219,thompson,55.7435,-97.8558,0.09,86,20,1.03,CA,1697934919
220,yeppoon,-23.1333,150.7333,27.88,60,0,4.57,AU,1697934920
221,pisco,-13.7,-76.2167,19.03,88,0,6.69,PE,1697934920
222,floro,61.5996,5.0328,8.98,49,100,10.29,NO,1697934920
223,cles,46.3667,11.0333,12.31,100,91,0.97,IT,1697934921
224,kristiansund,63.1115,7.732,8.03,49,83,3.09,NO,1697934921
225,cabo san lucas,22.8909,-109.9124,25.42,96,100,21.62,MX,1697934921
226,nar'yan-mar,67.6713,53.087,-0.1,84,98,10.33,RU,1697934921
227,badger,64.8,-147.5333,-3.07,73,100,4.12,US,1697934922
228,cide,41.8921,33.0044,21.06,54,36,4.35,TR,1697934922
229,iskateley,67.6803,53.1512,-0.17,85,99,10.33,RU,1697934922
230,tura,25.5198,90.2201,19.77,86,0,1.41,IN,1697934922
231,malango,-2.9627,119.9001,27.69,52,11,1.37,ID,1697934923
232,isabela,6.7085,121.9711,27.03,73,90,0.87,PH,1697934923
233,petatlan,17.5167,-101.2667,29.89,89,99,0.8,MX,1697934923
234,hong kong,22.2855,114.1577,22.19,82,100,4.47,HK,1697934645
235,walvis bay,-22.9575,14.5053,15.05,94,0,2.06,NA,1697934924
236,salekhard,66.53,66.6019,-2.32,71,21,8.9,RU,1697934924
237,cole harbour,44.6724,-63.4751,16.66,96,100,8.23,CA,1697934924
238,standerton,-26.9337,29.2415,17.01,72,100,1.64,ZA,1697934924
239,kill devil hills,36.0307,-75.676,17.21,62,0,4.12,US,1697934925
240,atafu village,-8.5421,-172.5159,28.94,73,99,3.63,TK,1697934925
241,berbera,10.4396,45.0143,27.92,67,83,3.77,SO,1697934925
242,charters towers,-20.1,146.2667,30.34,28,0,3.61,AU,1697934925
243,colonia,50.9333,6.95,14.34,70,100,6.69,DE,1697934824
244,hithadhoo,-0.6,73.0833,27.24,79,41,6.88,MV,1697934328
245,silver city,32.7701,-108.2803,24.98,20,0,2.57,US,1697934926
246,saint-francois,46.4154,3.9054,9.8,77,20,1.03,FR,1697934926
247,prado,-17.3411,-39.2208,23.62,77,70,3.81,BR,1697934927
248,nemuro,43.3236,145.575,8.37,63,2,7.66,JP,1697934736
249,timmins,48.4669,-81.3331,2.9,81,100,4.63,CA,1697934376
250,queenstown,-31.8976,26.8753,11.12,92,100,4.94,ZA,1697934927
251,fort bragg,35.139,-79.006,16.57,61,0,2.57,US,1697934928
252,chonchi,-42.6128,-73.8092,11.56,90,6,2.01,CL,1697934928
253,la junta,37.985,-103.5438,26.16,21,0,6.69,US,1697934928
254,popondetta,-8.7537,148.2534,27.0,76,100,1.52,PG,1697934928
255,tlacotepec,20.0667,-97.8667,16.9,96,95,0.95,MX,1697934929
256,north shore,-36.8,174.75,20.61,65,0,4.92,NZ,1697934929
257,orcopampa,-15.2661,-72.3417,9.74,85,100,2.47,PE,1697934929
258,ajaccio,42.0,8.9167,16.03,88,40,2.57,FR,1697934930
259,yibin,28.7667,104.6238,19.72,63,35,0.33,CN,1697934930
260,geraldton,-28.7667,114.6,21.23,83,72,4.63,AU,1697934340
261,brisas de zicatela,15.8369,-97.0419,29.29,61,40,0.0,MX,1697934930
262,chalonnes-sur-loire,47.3516,-0.7631,12.17,81,48,5.35,FR,1697934931
263,grand falls-windsor,48.9332,-55.6649,15.28,96,100,5.02,CA,1697934931
264,valdivia,-39.8142,-73.2459,13.05,78,0,1.52,CL,1697934931
265,villanueva,15.3167,-88.0,23.55,94,75,4.12,HN,1697934931
266,minas de marcona,-15.2119,-75.1103,15.49,91,100,4.33,PE,1697934933
267,qamdo,31.1667,97.2333,-0.77,49,8,1.92,CN,1697934933
268,al jawf,29.5,38.75,22.08,32,100,4.96,SA,1697934933
269,seven pagodas,12.6264,80.1722,27.03,84,99,5.03,IN,1697934933
270,mersa matruh,31.3525,27.2453,20.11,83,20,1.54,EG,1697934934
271,san jose del guaviare,2.5729,-72.6459,24.63,80,93,1.14,CO,1697934934
272,sao tome,0.3365,6.7273,25.93,85,81,2.52,ST,1697934934
273,mayqayyng,51.4625,75.7986,4.57,48,100,4.03,KZ,1697934934
274,kailua-kona,19.6406,-155.9956,25.89,97,47,1.79,US,1697934935
275,chuzhou,32.3219,118.2978,16.96,41,87,1.68,CN,1697934769
276,hounde,11.5,-3.5167,27.29,55,100,1.6,BF,1697934935
277,puerto colombia,10.9878,-74.9547,26.05,79,100,3.1,CO,1697934935
278,prainha,-1.8,-53.48,29.64,57,97,3.26,BR,1697934936
279,moires,35.0532,24.8744,20.68,80,0,0.07,GR,1697934936
280,barrouallie,13.2333,-61.2667,26.79,89,40,2.57,VC,1697934936
281,nadi,-17.8,177.4167,29.0,70,40,6.17,FJ,1697934937
282,bandarbeyla,9.4942,50.8122,26.81,80,100,2.43,SO,1697934937
283,khuldabad,20.05,75.1833,19.48,61,89,0.54,IN,1697934937
284,san pedro pochutla,15.7333,-96.4667,28.84,86,100,1.19,MX,1697934937
285,acarau,-2.8856,-40.12,26.03,85,76,6.96,BR,1697934937
286,moramanga,-18.9333,48.2,18.52,94,100,0.39,MG,1697934938
287,serhiyivka,46.0272,30.3768,19.4,60,0,2.44,UA,1697934938
288,yamada,39.4667,141.95,12.15,52,57,3.05,JP,1697934778
289,christchurch,-43.5333,172.6333,11.85,71,100,5.14,NZ,1697934600
290,sokolka,53.4072,23.5023,8.15,97,100,1.97,PL,1697934939
291,luanda,-8.8368,13.2343,25.0,36,100,3.6,AO,1697934818
292,shenjiamen,29.9576,122.298,20.28,54,61,2.93,CN,1697934939
293,masina,-4.3836,15.3914,27.16,78,75,3.09,CD,1697934939
294,quellon,-43.1167,-73.6167,8.07,82,0,4.77,CL,1697934940
295,champerico,14.3,-91.9167,28.3,76,24,1.96,GT,1697934941
296,lospalos,-8.5186,127.0025,28.05,55,100,4.44,TL,1697934941
297,illizi,26.4833,8.4667,26.92,17,0,1.62,DZ,1697934941
298,broome,42.2506,-75.833,11.46,94,100,4.12,US,1697934346
299,ak-dovurak,51.1833,90.6,2.98,67,100,1.79,RU,1697934942
300,polyarnyy,69.1989,33.4478,-0.01,87,100,6.66,RU,1697934942
301,codrington,-38.2667,141.9667,12.28,82,100,11.52,AU,1697934943
302,murun-kuren,49.6342,100.1625,3.32,50,2,1.77,MN,1697934943
303,midvagur,62.0511,-7.1939,6.46,81,100,4.63,FO,1697934943
304,sur,22.5667,59.5289,25.85,71,3,5.39,OM,1697934943
305,soe,-9.8607,124.284,30.0,25,9,3.23,ID,1697934944
306,pamandzi,-12.7967,45.2794,26.88,78,75,2.06,YT,1697934944
307,xunchang,28.4543,104.715,18.4,63,17,0.34,CN,1697934944
308,devils lake,48.1128,-98.8651,11.08,72,100,1.54,US,1697934945
309,tsengel,49.4783,100.8894,2.48,50,0,1.81,MN,1697934945
310,bila tserkva,49.8094,30.1121,11.13,92,91,3.55,UA,1697934945
311,nabire,-3.3667,135.4833,29.43,66,20,1.82,ID,1697934945
312,asaita,11.5636,41.4394,26.93,54,11,2.16,ET,1697934946
313,yangju,37.8331,127.0617,10.63,36,6,1.29,KR,1697934946
314,bussoleno,45.1403,7.1464,13.12,82,7,3.88,IT,1697934713
315,nanchong,30.7951,106.0847,18.2,68,0,1.05,CN,1697934946
316,villaguay,-31.8653,-59.0269,23.99,84,70,4.43,AR,1697934946
317,labrador city,52.9463,-66.9114,1.95,93,100,2.57,CA,1697934947
318,troitsko-pechorsk,62.7084,56.1964,-1.19,76,97,5.03,RU,1697934947
319,karasburg,-28.0167,18.75,15.98,49,2,1.19,NA,1697934947
320,itoman,26.1247,127.6694,24.21,50,20,6.17,JP,1697934949
321,dzidzantun,21.25,-89.05,24.51,67,11,2.81,MX,1697934949
322,shiguai,40.7058,110.2856,8.87,28,0,1.93,CN,1697934950
323,lorengau,-2.0226,147.2712,29.69,69,94,5.4,PG,1697934950
324,al fuwayliq,26.4432,43.2534,21.78,28,85,3.92,SA,1697934950
325,nadym,65.5333,72.5167,-1.86,85,93,8.61,RU,1697934950
326,eyl,7.9803,49.8164,26.96,74,83,0.76,SO,1697934951
327,tazovsky,67.4667,78.7,-3.44,89,8,5.8,RU,1697934951
328,enewetak,11.3474,162.3373,28.62,73,97,4.73,MH,1697934951
329,acapulco de juarez,16.8634,-99.8901,28.9,74,75,4.12,MX,1697934951
330,pocao de pedras,-4.6667,-44.85,29.08,57,51,3.45,BR,1697934952
331,greymouth,-42.4667,171.2,14.19,62,31,3.13,NZ,1697934952
332,el vigia,8.6219,-71.6506,25.31,89,100,1.56,VE,1697934952
333,kavaratti,10.5669,72.642,28.22,72,90,2.08,IN,1697934952
334,hilton head island,32.2163,-80.7526,18.88,72,0,0.0,US,1697934953
335,kalemie,-5.9475,29.1947,22.42,78,31,1.62,CD,1697934953
336,kyzyl,51.7,94.45,5.1,74,100,4.27,RU,1697934953
337,sokcho,38.2083,128.5911,15.34,26,0,6.69,KR,1697934954
338,suomussalmi,64.8869,28.9078,-4.21,88,5,1.93,FI,1697934954
339,ayorou,14.7308,0.9174,32.07,22,94,3.27,NE,1697934954
340,desnogorsk,54.1508,33.2815,3.82,78,100,4.78,RU,1697934954
341,naxos,37.1056,25.3764,22.39,60,60,1.34,GR,1697934937
342,esil,51.9556,66.4042,3.74,77,100,8.29,KZ,1697934955
343,brak,27.5496,14.2714,26.19,18,8,1.6,LY,1697934955
344,juneau,58.3019,-134.4197,5.0,86,40,0.0,US,1697934955
345,saldanha,-33.0117,17.9442,18.03,80,7,4.49,ZA,1697934956
346,mont-laurier,46.5501,-75.4993,6.79,91,100,5.2,CA,1697934956
347,kenai,60.5544,-151.2583,1.72,46,0,4.12,US,1697934956
348,taoudenni,22.6783,-3.9836,30.84,22,0,2.08,ML,1697934956
349,rabo de peixe,37.8,-25.5833,16.1,99,20,6.17,PT,1697934957
350,uliastay,47.7417,96.8444,2.04,42,8,1.89,MN,1697934957
351,miquelon,47.0975,-56.3814,14.0,100,100,5.92,PM,1697934957
352,bengkulu,-3.8004,102.2655,25.82,78,100,0.43,ID,1697934947
353,vadso,70.0744,29.7487,1.09,80,100,3.6,NO,1697934958
354,luorong,24.4058,109.6086,20.05,65,53,2.4,CN,1697934958
355,kiama,-34.6833,150.8667,27.54,36,66,5.81,AU,1697934958
356,flying fish cove,-10.4217,105.6791,26.82,73,40,4.63,CX,1697934959
357,ketchikan,55.3422,-131.6461,10.99,76,40,2.57,US,1697934959
358,soltau,52.9833,9.8333,10.05,90,9,3.28,DE,1697934959
359,carutapera,-1.195,-46.02,26.5,84,85,3.39,BR,1697934960
360,susuman,62.7833,148.1667,-8.29,87,100,2.46,RU,1697934960
361,puerto san jose,13.9256,-90.8244,26.96,80,100,2.88,GT,1697934961
362,changling,44.2653,124.0005,9.2,49,0,2.47,CN,1697934961
363,bijar,35.8668,47.6051,8.42,59,1,1.9,IR,1697934962
364,kaohsiung,22.6163,120.3133,29.46,72,75,1.03,TW,1697934888
365,rakovnik,50.1037,13.7334,13.76,84,100,4.87,CZ,1697934962
